Title,Year,Movie ID,Director,Stars,Votes
Leningrad,2009,tt0432314,Aleksandr Buravskiy,"('Mira Sorvino', 'Armin Mueller-Stahl', 'Olga Sutulova', 'Gabriel Byrne')",6
The Whisperers,2009,tt0481301,Rajeev Virani,"('Lalit Ajgaonkar', 'Bhavna Bahl', 'Sameer Bahl', 'Manoj Bajpayee')",7.3
We've Got the Toaster,2006,tt0880496,Mike Laloe,"('Will Bailey', 'Emma Blake', 'Janine Clayden', 'Ben Fromet')",6
Stay Alive,2006,tt0441796,William Brent Bell,"('Jon Foster', 'Samaire Armstrong', 'Frankie Muniz', 'Jimmi Simpson')",5
Tsunami 81,2007,tt1412775,Naeem Sha,"('Ankur Anand', 'Mukesh S. Bhatt', 'Milind Gunaji', 'Harshada Khanvilkar')",8.6
Good Morning Kandahar,2008,tt1382243,Ariel Nasr,(),7.3
Redirecting Eddie,2008,tt1233605,Laurence N. Kaldor,"('Nathaniel Eaton', 'Jonathan Benefiel', 'Fred Berman', 'Deirdre Coleman Imus')",6.7
Murder Party,2007,tt0878695,Jeremy Saulnier,"('Chris Sharp', 'Kate Porterfield', 'Tess Porterfield Lovell', 'Puff Snooty')",5.8
3 Wise Women,2005,tt0413373,Scott Somerndike,"('Jennifer Fontaine', 'Sherrie Jackson', 'Anna Easteden', 'E.E. Bell')",6
Boarding Gate,2007,tt0493402,Olivier Assayas,"('Asia Argento', 'Michael Madsen', 'Kelly Lin', 'Carl Ng')",5.1
The Enchanted Mountain,2008,tt5155176,Kim J. Ok,(),7
An Englishman in New York,2009,tt0997057,Richard Laxton,"('John Hurt', ""Denis O'Hare"", 'Jonathan Tucker', 'Cynthia Nixon')",7.2
Slight of Life,2008,tt1244863,Jim Menza,"('Rachel Allure', 'Willow Atkinson', 'Joe Bushor', 'Erin Carere')",7.5
Evening Crackling Campfire,2008,tt2578102,George Ford,(),8.8
Dirty Work,2006,tt0397105,Bruce Terris,"('Lance Reddick', 'Michael McGlone', 'Nutsa Kukhianidze', 'Austin Pendleton')",5.1
This Town,2007,tt1053933,Nick Marnos,"('Pasquale Di Diana', 'Marco Tazioli', 'Anthony Bonaventura', 'Brian Petsos')",5.8
Aamras: The Sweet Taste of Friendship,2009,tt1995245,Rupali Guha,"('Vega Tamotia', 'Ntasha Bhardwaj', 'Maanvi Gagroo', 'Aanchal Sabharwal')",5.8
Gol & Gincu,2005,tt0472462,Bernard Chauly,"('Nur Fazura', 'Ashraf Sinclair', 'Mohd Pierre Andre', 'Sazzy Falak')",6.3
Special,2006,tt0479162,Hal Haberman,"('Jeremy Passmore', 'Michael Rapaport', 'Paul Blackthorne', 'Josh Peck', 'Robert Baker')",6.8
Rac kvelaze dzalian gikvars 2,2009,tt1830784,Rati Ramishvili,"('Vaniko Tarkhnishvili', 'Ana Sanaia', 'Tako Abashidze', 'Giorgi Kalandadze')",6.6
Military Intelligence and You!,2006,tt0813537,Dale Kutzera,"('Patrick Muldoon', 'Elizabeth Ann Bennett', 'Mackenzie Astin', 'John Rixey Moore')",5.9
Dead Drunk,2007,tt1781801,Daniel Zubiate,"('Megan Marleau', 'Peter Sangre', 'Jason McGinnis', 'Carrissa Renteria')",7.4
Mercy,2009,tt1235200,Patrick Hoelck,"('Scott Caan', 'Wendy Glenn', 'Troy Garity', 'Erika Christensen')",5.9
Sanctuary,2008,tt1366941,Nickolaus Swedlund,"('Alexa Alemanni', 'Christine Avery', 'Russelle Avionn', 'Laura Calhoun')",7.9
Even Money,2006,tt0404163,Mark Rydell,"('Kim Basinger', 'Forest Whitaker', 'Nick Cannon', 'Kelsey Grammer')",5.8
Lower City,2005,tt0456899,Sergio Machado,"('Alice Braga', 'Wagner Moura', 'Lázaro Ramos', 'Maria Menezes')",6.5
Shout It Out!,2008,tt1326262,Bess O'Brien,"('Bruce Bearman', 'Nathaniel Beliveau', 'Wade Besaw', 'Kylie Billings')",6.7
A Necessary Death,2008,tt1189349,Daniel Stamm,"('G.J. Echternkamp', 'Matthew Tilley', 'Valerie Hurt', 'Michael Traynor')",6.6
What's the Vig?,2006,tt1104008,Al Stoffel,"('Laura Allison-Davis', 'Tricia Anderson', 'Mark Atkinson', 'Karl Backus')",8
It's a Free World...,2007,tt0807054,Ken Loach,"('Kierston Wareing', 'Juliet Ellis', 'Leslaw Zurek', 'Joe Siffleet')",7
December Boys,2007,tt0465436,Rod Hardy,"('Daniel Radcliffe', 'Teresa Palmer', 'Lee Cormie', 'Christian Byers')",6.5
That Samba Thing,2007,tt1146297,Teddy Hayes,"('Joseph Marcell', 'Martinho da Vila', 'Saul Reichlin', 'Andrew Smith')",6
The Gamers: Dorkness Rising,2008,tt0447166,Matt Vancil,"('Nathan Rice', 'Carol Roscoe', 'Brian S. Lewis', 'Scott C. Brown')",7.3
Rent,2005,tt0294870,Chris Columbus,"('Taye Diggs', 'Wilson Jermaine Heredia', 'Rosario Dawson', 'Anthony Rapp')",6.8
Ace of Hearts,2007,tt1032746,David Mackay,"('Dean Cain', 'Britt McKillip', 'Mike Dopud', 'Anne Marie DeLuise')",5.7
Call of the Wild,2009,tt1192620,Richard Gabai,"('Christopher Lloyd', 'Ariel Gade', 'Wes Studi', 'Aimee Teegarden')",5.3
Route 30,2007,tt1135517,John Putch,"('Curtis Armstrong', 'Nathalie Boltt', 'David Cowgill', 'Dana Delany')",5.7
Discover Me,2005,tt0475947,Ryan Webb,"('Evangelos Alexiou', 'Sasha Andreev', 'Jennifer Clary', 'Sherita Delgado')",8.2
City Island,2009,tt1174730,Raymond De Felitta,"('Andy Garcia', 'Julianna Margulies', 'Steven Strait', 'Emily Mortimer')",7.4
Leo-beu-to-keu,2005,tt0487945,Yoon-ki Lee,"('Silvana Warnes', 'Chong-ok Bae', 'Ban-ya Choi', 'Choi Deok-moon')",5.8
The Burning Plain,2008,tt1068641,Guillermo Arriaga,"('Charlize Theron', 'John Corbett', 'José María Yazpik', 'Robin Tunney')",6.8
The House Is Burning,2006,tt0469104,Holger Ernst,"('John Diehl', 'Melissa Leo', 'Julianne Michelle', 'Robin Lord Taylor')",6.2
Año uña,2007,tt0984969,Jonás Cuarón,"('Eireann Harper', 'Diego Cataño', 'Michele Alban', 'Cristina Orozco')",6.7
Chok-Dee,2005,tt0402102,Xavier Durringer,"('Dida Diafat', 'Bernard Giraudeau', 'Florence Faivre', 'Lakshantha Abenayake')",6.1
Bad Reception,2009,tt1334525,Mark Alexander Todd,"('Randall C. Brown', 'Ashley Trevathan', 'Theo Caesar', 'Jessica Berlin')",5.4
Walker Payne,2006,tt0457523,Matt Williams,"('Jason Patric', 'Bill McCreight', 'Jon Stafford', 'Michael Harding')",6
Good Arrows,2009,tt1277947,Helen Grace,"('Irvine Welsh', 'Jonny Owen', 'Katy Brand', 'Brian Hibbard', 'Joe McKinney')",6.4
Neurotica,2008,tt1294189,Nick Wauters,"('Jaime Alexander', 'Emily Coddington', 'Kevin Cárdenas', 'Daniel Frank')",7.5
Crank: High Voltage,2009,tt1121931,Mark Neveldine,"('Brian Taylor', 'Jason Statham', 'Amy Smart', 'Clifton Collins Jr.', 'Dwight Yoakam')",6.1
Something's Wrong in Kansas,2008,tt0443648,Louis Paul Tocchet,"('Andrea Bogart', 'Jenna Lamia', 'Bre Blair', 'Brittany Eldridge')",6.9
Song,2007,tt1253593,Antoine Barraud,"('Antoine Barraud', 'Nathalie Boutefeu', 'Claire Harsany', 'Yi-Ching Lu')",6.1
Seachd: The Inaccessible Pinnacle,2007,tt0834951,Simon David Miller,"('Angus Peter Campbell', 'Padruig Moireasdan', 'Crisdean Domhnallach', 'Winnie Brook Young')",6.6
Nocturnal Jake,2009,tt1338649,Deniz Demirer,"('David Boyce', 'Taca Albarracin', 'Rhodessa Jones', 'Keith Yansurak')",8.5
Snow,2005,tt0497141,Hakan Sahin,"('Lambert Leoften',)",5.3
Pettson & Findus - Tomtemaskinen,2005,tt0493440,Jørgen Lerdam,"('Anders Sørensen', 'Joachim Höppner', 'Tord Peterson', 'Lukas Larsson', 'Tobias John von Freyend')",6.3
Bolt,2008,tt0397892,Byron Howard,"('Chris Williams', 'John Travolta', 'Miley Cyrus', 'Susie Essman', 'Mark Walton')",6.8
Saturday Morning,2007,tt0469694,Rob Greenberg,"('Joey Piscopo', 'Valerie Feingold', 'Louis Mandylor', 'Ashley Acarino')",6.7
Freezer Burn,2007,tt0496304,Charles Hood,"('Robert Harriell', 'Michael Consiglio', 'Ivo Velon', 'C.C. Seymour')",5.4
Madison,2008,tt0939634,Brent Notbohm,"('Siri Bell', 'Sarah Day', 'James DeVita', 'Sophia DeVita')",6.8
The Eye,2008,tt0406759,David Moreau,"('Xavier Palud', 'Jessica Alba', 'Alessandro Nivola', 'Parker Posey', 'Rade Serbedzija')",5.4
Employee of the Month,2006,tt0424993,Greg Coolidge,"('Jessica Simpson', 'Dane Cook', 'Dax Shepard', 'Andy Dick')",5.5
No Love in the City,2009,tt1366687,Marius Vaysberg,"('Aleksey Chadov', 'Volodymyr Zelenskyy', 'Ville Haapasalo', 'Fiona Kuchina')",5.7
"Vivaldi, the Red Priest",2009,tt1925535,Liana Marabini,"('Steven Cree', 'Clemency Burton-Hill', 'James Jagger', 'Tiffany Mulheron')",6.6
Mad Money,2008,tt0951216,Callie Khouri,"('Diane Keaton', 'Queen Latifah', 'Katie Holmes', 'Ted Danson')",5.8
The Minority,2006,tt0790713,Dwayne Buckle,"('Billoah Greene', 'Carson Grant', 'Ava Mateova', 'Bern Cohen')",7.8
Long Hot Summer,2006,tt1527656,Matt Hilliard-Forde,"('Michael Alexander', 'Lucy Briers', 'Jessica Brohn', 'Simon Cox')",7.5
Bits,2009,tt1270083,Joe Lueben,"('Jesse Russell', 'Phil Mershon', 'Nancy Waldoch', 'Linnea Mohn', 'Ben Katz')",8.4
Wednesday Again,2008,tt0892393,John Lavachielli,"('Richmond Arquette', 'Riki Lindhome', 'Scoot McNairy', 'Jack Kehler')",7.5
Clubbed,2008,tt0856778,Neil Thompson,"('Mel Raido', 'Colin Salmon', 'Shaun Parkes', 'Scot Williams')",6.7
Mr. Bones,2007,tt1474800,Nathan Ross Freeman,"('Wendy E. Bautista', ""Johnnie 'Blue' Gardner"", 'Ashanti Greenberg', 'Savanna Hines')",5.5
Danny Greene: The Rise and Fall of the Irishman,2009,tt1286747,Tommy Reid,"('Shondor Birns', 'John DiMaggio', 'Barbara Eppich', 'Danny Greene')",6.7
Prime,2005,tt0387514,Ben Younger,"('Uma Thurman', 'Meryl Streep', 'Bryan Greenberg', 'Jon Abrahams')",6.2
Hunters of the Kahri,2006,tt1791524,Ali Paterson,"('Jon Bennett', 'Douglas Booth', 'Marc Goodacre', 'Julian Haswell')",7.5
Soul Diaspora,2009,tt1527742,Odera Ozoka,"('Sadiq Abu', 'Donald Ajluni', 'Clotilde Delavennat', 'Serge Eustache')",7.8
The Shore,2006,tt0478033,Dionysius Zervos,"('Izabella Miko', 'Lesley Ann Warren', 'Ben Gazzara', 'Paula Garcés')",6.3
Fourhand,2008,tt1339088,Winn Coslick,"('Richard Brundage', 'Frank Lévy', 'Catherine Siracusa', 'Patricia Andress')",8.5
No Footing,2009,tt1494807,Michael Licisyn,"('Jensen Jacobs', 'Jake Matthews', 'Derek Lindeman', 'Michael Bower')",5.3
Mark of the Damned,2006,tt1412476,Eric Miller,"('Jeff Bostic', 'Josh Kennedy', 'Eric Miller', 'Amy Kruger')",6
Shadow of Crime,2009,tt1303898,Richard G. James,"('John Anton', 'Kenny Clark', 'Joe Comaianni', 'Richard Goteri')",7.6
Blind Revenge,2009,tt1320236,Raúl Ruiz,"('Tom Conti', 'Daryl Hannah', 'Miriam Margolyes', 'Elaine Paige')",5.4
Otdamsya v khoroshie ruki,2009,tt1477047,Natalya Novik,"('Marat Basharov', 'Aleksey Gorbunov', 'Vitaliy Khaev', 'Natalya Kolyakanova')",5.4
The Spiderwick Chronicles,2008,tt0416236,Mark Waters,"('Freddie Highmore', 'Sarah Bolger', 'David Strathairn', 'Mary-Louise Parker')",6.5
Sleepwalking,2008,tt0888693,Bill Maher,"('Charlize Theron', 'Nick Stahl', 'AnnaSophia Robb', 'Deborra-Lee Furness')",6.1
The Astronaut Farmer,2006,tt0469263,Michael Polish,"('Billy Bob Thornton', 'Virginia Madsen', 'Bruce Dern', 'Max Thieriot')",6.3
In Memory of My Father,2005,tt0251744,Chris Jaymes,"('Jeremy Sisto', 'Chris Jaymes', 'Matt Keeslar', 'Judy Greer')",5.6
Illegal Use of Joe Zopp,2008,tt1263788,Sarah Rykal,"('Nick Holle', 'Andre Egli', 'Corey Walton', 'Michael Cook')",7.3
Tobira no mukô,2008,tt1342961,Laurence Thrush,"('Kenta Negishi', 'Masako Innami', 'Kento Oguri', 'Go Furusawa')",6.7
Shooting Livien,2005,tt0371212,Rebecca Cook,"('Jason Behr', 'Sarah Wynter', 'Dominic Monaghan', 'Joshua Leonard')",5.3
Saigon Eclipse,2007,tt0485146,Othello Khanh,"('Dustin Nguyen', 'Truong Ngoc Anh', 'Johnny Tri Nguyen', 'Marjolaine Bui-The')",5.6
Rewind,2007,tt1062960,Will Fonseca,"('Brian Ackley', 'Andreina Barthley', 'Sonia Barthley', 'L.A. Benavides')",7
The Ache,2009,tt1068941,Keith Lock,"('Gerry Mendicino', 'Jane Luk', 'Lorry Ayers', 'Simon Sinn')",8.3
The Best Sex,2009,tt1031576,Randall Gifford,"('Mark E. Fletcher', 'Timothy McGrath', 'Kym Jackson', 'Molly Alvarez')",6.5
The Mighty Celt,2005,tt0410320,Pearse Elliott,"('Ken Stott', 'Tyrone McKenna', 'Gillian Anderson', 'Richard Dormer')",6.7
U2: A Rock Crusade,2009,tt1965257,N/A,(),5.7
The Auteur,2008,tt0906319,James Westby,"('Melik Malkasian', 'Denise Chanterelle DuBois', 'Loren Hoskins', 'John Breen')",5.7
Burning Light,2006,tt0895762,Marc Ellegaard,"('Jerry Ezekiel', 'Michael Grinter', 'Hubertus Martin', 'Pano Masti')",7.2
Possession(s),2009,tt1451629,Jim Lounsbury,"('Trilby Beresford', 'Max Cullen', 'Laurence Fuller', 'Arianne Hough')",6.6
Hurenkarussell,2008,tt1266572,Cajetan Jacob,"('Magdalena Kaim', 'Maja Makowski', 'Elke Pusl', 'Christine Renhardt')",8.5
Serious Moonlight,2009,tt1133993,Cheryl Hines,"('Meg Ryan', 'Timothy Hutton', 'Kristen Bell', 'Justin Long')",5.3
The Invisible,2007,tt0435670,David S. Goyer,"('Justin Chatwin', 'Margarita Levieva', 'Marcia Gay Harden', 'Christopher Rodriguez Marquette')",6.1
Looking for Angelina,2005,tt0426515,Sergio Navarretta,"('Lina Giornofelice', ""Alvaro D'Antonio"", 'Leslie Carlson', 'Paul Bettis')",7.1
Liberty Kid,2007,tt0850307,Ilya Chaiken,"('Al Thompson', 'Kareem Savinon', 'Anny Mariano', 'Rayniel Rufino')",6.3
Septem,2006,tt0858477,Michael Fandl,"('Nicolas Brieger', 'John Fricke', 'Daniel Jesch', 'Sven Kaschte')",5.7
Un cargo pour l'Afrique,2009,tt1496018,Roger Cantin,"('Pierre Lebeau', 'Julien Adam', 'Louise Richer', 'Carl Alacchi')",5.6
Four of a Kind,2008,tt1318524,Fiona Cochrane,"('Peta Brady', 'Nina Landis', 'Leverne McDonnell', 'Robert Rabiah')",6.7
Shamelove,2006,tt0819386,Matt McUsic,"('Natalie Avital', 'Kristian Capalik', 'Ali Costello', 'Jennie Marie Klaes')",8.3
Tiger,2009,tt1532577,James Beaufort,"('Rachel Blais', 'James Beaufort', 'Pierre-Olivier Beaudoin', 'Kayleen Franklin')",8
Sheltered Life,2008,tt1095426,Carl Laudan,"('Natasha Greenblatt', 'Valerie Buhagiar', 'Jaren Brandt Bartlett', 'Eve Harlow')",8.4
The Boys & Girls Guide to Getting Down,2006,tt0464907,Paul Sapiano,"('Cricket Leigh', 'Kat Turner', 'John McGarr', 'Natalie Taylor')",6.5
Last Stand,2005,tt0465518,Lyle Holmes,"('William Michael', 'Aaron Blakely', 'Allison Strickland', 'William Joseph Elk III')",5.5
A Mind of Her Own,2006,tt0461813,Owen Carey Jones,"('Nicky Talacko', 'Amanda Rawnsley', 'Ashley Cook', 'Juliette Grassby')",5.1
Koroido en 'taxei',2007,tt1144025,Yannis Paraskevopoulos,"('Maria Tsarouha', 'Vassilis Koukouras', 'Yorgos Kavgalakis', 'Vicky Koulianou')",8.6
Faustbook,2006,tt0820879,Eric Leiser,"('Jacob Faust', 'Eva Zubícková', 'Lance Meeker', 'Claudia Voss')",6.9
Toe to Toe,2009,tt1209364,Emily Abt,"('Sonequa Martin-Green', 'Samantha Eustace', 'Louisa Krause', 'Maha Chehlaoui')",5.3
Idol,2006,tt0808312,Mike Heim,"('Christopher Long', 'Amber Alexander', 'Adriano Aragon', 'John Arrington', 'Branton Box')",5.8
Alibi,2007,tt0469876,James Chean,"('Lisa K. Crosato', 'Marie Zielcke', 'Joe Estevez', 'Tim Colceri')",6.9
Down in the Valley,2005,tt0398027,David Jacobson,"('Edward Norton', 'Evan Rachel Wood', 'David Morse', 'Rory Culkin')",6.4
Man of God,2005,tt0415143,Jefery Levy,"('Graham Beckel', 'Jason Behr', 'James C. Burns', 'Johnny Dowers')",6.9
The Last Passport,2009,tt1456964,Kent Smith,"('David Temple', 'Toochukwu T.C. Anyachonkeya', 'Dave Blamy', 'Christopher Drew Carter', 'Chris Crutchfield')",7.9
Afterschool,2008,tt1224366,Antonio Campos,"('Ezra Miller', 'Jeremy Allen White', 'Emory Cohen', 'Michael Stuhlbarg')",6
Hot Tamale,2009,tt1316055,Albert J. Vara,"('Franz Hill', 'Mikon A. Haaksman', 'Joey Milillo', 'Jack Tomas')",8
The Break-Up,2006,tt0452594,Peyton Reed,"('Jennifer Aniston', 'Vince Vaughn', 'Jon Favreau', 'Joey Lauren Adams')",5.8
My Bestfriend's Girlfriend,2008,tt1143156,Richard Gutierrez,"('Marian Rivera', 'Mark A. Reyes', 'Richard Gutierrez', 'Marian Rivera', 'JC De Vera', 'Ehra Madrigal')",6.2
The Perfect Witness,2007,tt0489318,Thomas Dunn,"('Wes Bentley', 'Mark Borkowski', 'Joanne Baron', 'Beth Grant')",5.4
The Candy Shop,2008,tt0497339,Alton Glass,"('Omar Gooding', 'Guillermo Diaz', 'Ray Stoney', 'Cheryl Francis Harrington')",6.1
Midnight Money,2006,tt0455978,Christopher Onyon,"('John Brand', 'Amber Burroff', 'Rick Collier', 'Tawsha Dykstra')",8.4
Barstool Cowboy,2009,tt1316032,Mark Thimijan,"('Tim Woodward', 'Rachel Lien', 'Bill Bolton', 'William Cover III')",5
Sci Fi Inside: 'King Kong',2005,tt0905367,Jack Black,"('Adrien Brody', 'Naomi Watts')",6.6
The Timekeeper,2009,tt1087872,Louis Bélanger,"('Craig Olejnik', 'Stephen McHattie', 'Gary Farmer', 'Roy Dupuis')",6.2
Stellina Blue,2009,tt1065113,Gabriel Scott,"('Christina Mauro', 'Chris Kramer', 'Richard Riehle', 'Maree Cheatham')",6
Whose Shit Is This?,2006,tt1142587,Donna R. Clark,"('Jamie Martin', 'Shaun Alan', 'Donna R. Clark', 'Arthur Yon')",8.2
Lost and Found,2005,tt0386565,Jacob Grønlykke,"('Jens Okking', 'Birthe Neumann', 'Sonja Richter', 'Kim Bodnia')",5.3
The Hiding,2009,tt1085518,Ramon Hamilton,"('Cassidy Brown', 'Maya Dunbar', 'Benjamin Lee Estavan', 'Ramon Hamilton')",6.4
Shades of Alex Gray,2008,tt1496864,Danny Ramirez,"('Joel Erickson', 'Autumn Marie Jones', 'David Smith', 'Kyle Waite')",8.7
Breach,2007,tt0401997,Billy Ray,"('Chris Cooper', 'Ryan Phillippe', 'Dennis Haysbert', 'Laura Linney')",7
The Achievers,2006,tt0494201,Abraham Lincoln Lim,"('David J. Lee', 'Samantha Quan', 'Jennifer Kindhouse', 'Akie Kotabe')",7.5
Life at Grandpa's,2009,tt4200558,Joe Harris,"('Matt Dillon', 'Olivia Sather', 'Corie Grant-Leanna', 'Timothy Duggan')",8.6
Kirkit,2009,tt1981001,Shashi Pritam,"('Gaurav Bajaj', 'Alok Basnait', 'Sayali Bhagat', 'Tanikella Bharani')",5.2
Red Road,2006,tt0471030,Andrea Arnold,"('Kate Dickie', 'Tony Curran', 'Martin Compston', 'Natalie Press')",6.8
Black Irish,2007,tt0455915,Brad Gann,"('Michael Angarano', 'Brendan Gleeson', 'Emily VanCamp', 'Tom Guiry')",6.9
The Brave One,2007,tt0476964,Neil Jordan,"('Jodie Foster', 'Terrence Howard', 'Naveen Andrews', 'Nicky Katt')",6.7
Hooked on You,2007,tt1020976,Wing-Cheong Law,"('Miriam Chin Wah Yeung', 'Eason Chan', 'Bo Huang', 'Stanley Sui-Fan Fung')",6.7
Greener Mountains,2005,tt0415877,Lee Shallat Chemel,"('Nick Daley', 'Chris Heuisler', 'Kimberly McCullough', 'Brad Raider')",5.3
The Friends We Haven't Met Yet,2009,tt1568894,Giovanni Anthony Silva,"('Remi Barron', 'Annette Bohle', 'Peter Collins', 'Zachary Culbertson')",8.7
Swimmers,2005,tt0384573,Doug Sadler,"('Tara Devon Gallagher', 'Sarah Paulson', 'Robert Knott', 'Cherry Jones')",6.4
Where the Truth Lies,2005,tt0373450,Atom Egoyan,"('Kevin Bacon', 'Colin Firth', 'Alison Lohman', 'David Hayman')",6.4
Out on a Limb,2005,tt0399462,Robert Heath,"('Henry Goodman', 'Neil Stuke', 'Julianne White', 'Costa Milton')",6.3
The Boat That Rocked,2009,tt1131729,Richard Curtis,"('Philip Seymour Hoffman', 'Bill Nighy', 'Nick Frost', 'Michael Hadley')",7.3
Misunderstandings,2009,tt1094298,Malik Pollard,"('Danita Mischelle', 'Walter Maxfield Jones', 'Robyn Wood', 'Victoria Davis')",8.6
Shattered!,2008,tt0795344,Joseph Rassulo,"('A. Russell Andrews', 'Lynsey Bartilson', 'Allyce Beasley', 'Jill Bennett')",7.5
Profile,2008,tt1065107,Noelle Andressen,"('Kristopher Kale', 'Kale Andressen', 'Noelle Andressen', 'Patrick Bautista', 'Joni Bovill')",8.1
Natural Possession: Director's Cut,2008,tt0790813,Antony De Gennaro,"('Alan Sutherland', 'Ben Andrews', 'Larry Laverty', 'Marcel Davis')",5.3
Seahorses,2007,tt1091668,Rahman Milani,"('Helia', 'Rahman Milani', 'Martin Niedermair')",7
Out There,2006,tt0473502,David Wike,"('Kevin Corrigan', 'Ebon Moss-Bachrach', 'Xander Berkeley', 'David Wike')",6.1
La caja,2005,tt0462218,Craig McMahon,"('Elias Castillo', 'Laura Apodaca', 'Jose Rosete', 'Charles Peterson')",7.8
Little Bits of Light,2005,tt0478414,Campbell Walker,"('Rob Jerram', 'Nia Robyn')",7.6
Il Trittico,2009,tt2119440,Christine Strand,"('Paolo Gavanelli', 'Tamara Wapinsky', 'David Lomeli', 'Patricia Racette')",8.4
Lady Vengeance,2005,tt0451094,Park Chan-wook,"('Nam-mi Kang', 'Jeong-nam Choi', 'Hye-Sook Go', 'Bok-hwa Baek')",7.5
Shuttle,2008,tt0880648,Edward Anderson,"('Tony Curran', 'Peyton List', 'Cameron Goodman', 'Cullen Douglas')",5.6
The Canyon,2009,tt0960741,Richard Harrah,"('Eion Bailey', 'Yvonne Strahovski', 'Will Patton', 'Wendy Worthington')",5.8
Trail of the Screaming Forehead,2007,tt0486665,Larry Blamire,"('Daniel Roebuck', 'Susan McConnell', 'Fay Masterson', 'Andrew Parks')",6
When I Met U,2009,tt1236382,Joel Lamangan,"('Richard Gutierrez', 'KC Concepcion', 'Iya Villania', 'Alfred Vargas')",6.2
Heathen,2009,tt1291534,Ross Shepherd,"('Tom Rudd', 'Amber Coombs', 'Thomas Grube', 'John Hoye')",8.4
A Season to Remember: Wolverhampton Wanderers Season Review 2006-2007,2007,tt3119368,N/A,(),8.4
Film 101,2005,tt0430091,Kevin Desmond,"('Daryl Crittenden', 'Matt Edwards', 'David Ginn', 'Michelle Glick')",7.3
Love Notes,2007,tt1052379,David Weaver,"('Laura Leighton', 'Antonio Cupo', 'Ellie Harvie', 'Lorena Gale')",5.9
Brokeback Mountain,2005,tt0388795,Ang Lee,"('Jake Gyllenhaal', 'Heath Ledger', 'Michelle Williams', 'Randy Quaid')",7.7
Bad Bush,2009,tt1447944,Samuel Genocchio,"('Chris Sadrinna', 'Viva Bianca', 'Jeremy Lindsay Taylor', 'Malcolm Kennard')",5.6
It's a Mismatch,2009,tt0453501,Ajmal Zaheer Ahmad,"('Anubhav Anand', 'Nandana Sen', 'Anupam Kher', 'Boman Irani')",5.8
Unhinged,2007,tt1105301,Gregg Holtgrewe,"('Tim Holtgrewe', 'Paul Cram', 'Katie Guentzel', 'Ben Jardine', 'Alex Moros')",6.7
Happy Endings,2005,tt0361693,Don Roos,"('Lisa Kudrow', 'Steve Coogan', 'Maggie Gyllenhaal', 'Jesse Bradford')",6.3
Reel Zombies,2008,tt1275956,David J. Francis,"('Mike Masters', 'Mike Masters', 'David J. Francis', 'Stephen Papadimitriou', 'Sam Hall')",5.2
Hell's End,2005,tt0490143,Ron McLellen,"('Tom Thon', 'Rob Elwood', 'Paul Syers', 'Jennifer Osburg')",6.2
Screw Cupid,2008,tt0479263,Sanjeev Sirpal,"('Mircea Monroe', 'Christopher Boyd', 'Christopher Bello', 'Amita Balla')",6.2
The Dead Hate Their Late Fees,2005,tt2249101,Andrew Murga,"('David Bates', 'Collin Carefoot', 'Marc Cerda', 'Dylan Fields')",5.4
Lofty,2005,tt2115353,Ryan Baumbach,"('Scott Allen Nollen', 'Ryan Baumbach', 'Amelia Beaugard', 'Antwan Beaugard', 'Nathan Brown')",8.2
Thirst,2009,tt0762073,Park Chan-wook,"('Song Kang-ho', 'Kim Ok-bin', 'Hee-jin Choi', 'Seo Dong-soo')",7.1
Override,2009,tt1730222,Robert Frank,"('Randall Krongard', 'Eileen Shanahan', 'Samrat Chakrabarti', 'Demosthenes Chrysan')",5
Cirque du Freak: The Vampire's Assistant,2009,tt0450405,Paul Weitz,"('Chris Massoglia', 'John C. Reilly', 'Salma Hayek', 'Josh Hutcherson')",5.8
Welfare Checks,2008,tt1339196,Ernest J. Johnson,"('Dana Tipton', 'Alberta Jones', 'Chimere Polk', 'Electra Davis')",8.2
Wah-Wah,2005,tt0419256,Richard E. Grant,"('Nicholas Hoult', 'Miranda Richardson', 'Emily Watson', 'Gabriel Byrne')",6.8
Love in the Age of Fishsticks,2008,tt1378725,Yun Shin,"('Lance Alameda', 'David Bogdonoff', 'Christopher Conway', 'Christine Cowden')",6.4
Hitch,2005,tt0386588,Andy Tennant,"('Will Smith', 'Eva Mendes', 'Kevin James', 'Amber Valletta')",6.6
Where Are You Sophia?,2009,tt1333132,Nagendra Karri,"('Peter James Elias', 'Amanda Boyd', 'Daniel Martin Berkey', 'Jessica Sherr')",6.8
Chaurahen,2007,tt1252475,Rajshree Ojha,"('Zeenat Aman', 'Victor Banerjee', 'Kiera Chaplin', 'Roopa Ganguly')",5.3
